"Air.Pressure..Hecta.pascals." "Air.temp..deg.celcius." "Humidity...." "maximum.Wind.speed..km.h." "water.pressure..decibar." "water.temp..deg.celcius."
"4386" 1010.4 28.2 83.3 25.2 7.609 28.8221
"4387" 1011 25.5 72.7 47.16 6.432 27.6151
"4388" 1009.1 27.7 72.9 37.8 6.013 29.346
"4389" 1009.4 29 79.2 28.44 7.416 28.8177
"4390" 1014.2 25.4 80.8 37.44 5.987 27.6517
"4391" 1010.8 25.6 82.3 43.56 6.95 28.5962
"4392" 1004.4 27.6 78.1 45.36 5.607 29.4599
"4393" 1009.8 28.8 74.8 42.48 5.546 29.4266
"4394" 1012.2 26.7 74.6 33.48 6.212 29.3622
"4395" 1008.1 25.4 85.5 25.2 5.354 28.7271
"4396" 1004.9 28.4 74 13.32 5.657 28.9444
"4397" 1011.6 26.3 75 35.28 6.881 28.9551
"4398" 1009.3 27.2 81.5 33.84 6.427 29.1708
"4399" 1014.3 24.9 78.3 30.96 7.127 28.0777
"4400" 1005.3 28.7 73.8 25.56 6.891 29.0417
"4401" 1013.3 24.2 79.2 22.68 5.904 27.9076
"4402" 1013.6 27.2 77.3 30.96 5.129 29.3128
"4403" 1011.5 26.3 75.5 35.28 6.987 29.0556
"4404" 1010 27 79.4 39.6 5.706 29.0386
"4405" 1008.4 28 77 39.96 6.048 28.9419
"4406" 1013.1 25 78.4 45.36 6.642 27.6314
"4407" 1012.7 25.8 77.2 40.68 5.687 28.2357
"4408" 1010.5 27 71.9 32.4 6.193 29.1507
"4409" 1013.5 25.3 76.9 51.48 6.107 28.371
"4410" 1008 26.9 78.7 45 5.623 28.6166
"4411" 1009.3 27.7 69.1 49.68 6.194 29.5852
"4412" 1010 29 79.2 36.72 5.729 29.2274
"4413" 1012 26.8 71.3 39.6 5.082 29.8575
"4414" 1005.7 28.5 79.2 35.64 6.234 29.18
"4415" 1009.8 26.3 78.5 45 6.616 29.0155
"4416" 1009.5 27.4 78.5 36.72 6.946 28.8824
"4417" 1010 26.1 84.9 51.48 6.607 28.9539
"4418" 1009.6 28.1 77.1 34.56 4.649 29.0247
"4419" 1009 26.1 82 33.12 5.734 29.7276
"4420" 1008.3 27.7 67 39.96 6.041 29.4738
"4421" 1008.8 27.8 80.3 27.36 6.702 29.026
"4422" 1013.7 24.6 80.5 47.16 5.573 27.8696
"4423" 1007.5 28 80.6 9.72 6.893 28.7126
"4424" 1014.4 25.2 70 39.24 4.864 28.451
"4425" 1011.6 27.2 75.7 42.12 6.353 29.0759
"4426" 1012.6 25.3 73.5 33.12 5.321 28.0582
"4427" 1008.3 29 73.2 23.04 5.879 28.84
"4428" 1009 27.7 70.3 45.36 5.829 29.6924
"4429" 1011.7 25.2 81.3 33.12 5.713 28.2236
"4430" 1011.9 25.1 75.9 48.6 6.273 27.4898
"4431" 1012.2 24.9 78.5 39.6 5.318 27.8746
"4432" 1007 27.4 74.6 11.88 6.692 28.7677
"4433" 1008.4 27.5 81.9 27.72 6.288 29.131
"4434" 1013.5 27 73.5 37.44 6.494 29.097
"4435" 1007.2 26.7 80.6 43.2 5.936 29.0237
"4436" 1010 27.1 71.7 35.64 6.84 29.1679
"4437" 1013.1 24.7 79.7 47.16 6.402 27.1422
"4438" 1009 27 75.1 47.52 6.199 28.9867
"4439" 1012.9 25 80.9 39.6 6.441 27.1921
"4440" 1006.8 28.1 71.3 41.76 5.822 29.1311
"4441" 1012.1 25.1 77.2 36.36 5.866 28.2881
"4442" 1010 26.1 80.5 46.8 5.907 27.6687
"4443" 1009.5 25.4 84.6 27.72 5.38 29.2473
"4444" 1013.5 24.3 70.7 30.6 4.674 28.4974
"4445" 1014.6 25.2 76.9 36.36 5.302 28.1216
"4446" 1008.1 27.5 73.9 5.4 5.588 28.6062
"4447" 1007.2 27.6 80.5 11.52 5.214 29.0904
"4448" 1009.1 25.6 81.4 46.8 6.477 27.4141
"4449" 1010.9 27.1 73.5 37.08 6.414 29.478
"4450" 1008.8 26.1 74.3 38.88 7.117 28.477
"4451" 1010.2 26.1 82 47.16 5.98 27.9197
"4452" 1009 27.1 83.1 38.88 5.684 29.2566
"4453" 1010 25.1 82 33.84 4.963 28.0605
"4454" 1012.3 25.2 78.5 40.68 6.795 27.9822
"4455" 1006.5 27.9 77.4 26.64 6.072 29.1641
"4456" 1012.5 25.4 85.7 36.72 6.881 27.7383
"4457" 1011.4 26.7 83.1 39.24 6.013 29.015
"4458" 1013.3 27.3 71.3 33.48 6.648 29.2924
"4459" 1011 25.9 70.2 41.4 6.606 28.2221
"4460" 1014 25.4 75.6 34.2 6.838 28.3375
"4461" 1013 24.5 78 32.76 6.136 28.0745
"4462" 1010.1 27.7 77 30.6 5.859 29.1025
"4463" 1005.2 27.9 76 36 5.56 29.4702
"4464" 1011.3 26.8 80.5 32.76 6.193 28.7994
"4465" 1009 27 82.6 43.56 5.813 28.8984
"4466" 1005.9 28.4 80.5 23.04 6.091 29.3552
"4467" 1008.3 26.8 83.7 16.92 5.857 29.0655
"4468" 1011.6 24.7 70.6 33.84 7.38 28.3781
"4469" 1010.3 24.9 81.4 39.96 6.418 27.627
"4470" 1007.8 25.9 82.9 46.8 6.458 29.0533
"4471" 1012.2 25.2 79.3 40.68 6.268 27.6158
"4472" 1009.1 29 72.4 24.48 6.176 28.8404
"4473" 1014 24.9 79.1 28.44 6.607 28.3582
"4474" 1011.7 25.9 79 38.88 6.171 27.0712
"4475" 1004.7 27.6 83.1 10.8 5.688 28.7145
"4476" 1007.7 28.9 74.1 32.76 5.381 29.6989
"4477" 1010 25.9 77 37.8 6.065 28.7201
"4478" 1012 26.8 73.4 37.8 6.38 29.3341
"4479" 1009.8 27 84.2 47.52 6.376 29.6205
"4480" 1012.4 26 76.1 43.56 5.733 27.7061
"4481" 1007.1 27.4 71.2 42.48 5.536 28.9861
"4482" 1005.1 28.6 77.1 30.24 6.472 29.189
"4483" 1013.2 25.2 75 34.2 7.183 27.8891
"4484" 1007.2 28.1 67.1 39.96 6.293 28.9938
"4485" 1009.5 27.3 83.8 35.28 5.549 29.2516
"4486" 1003.9 28.6 76.5 41.04 6.194 29.2663
"4487" 1009.2 27 73.8 42.12 5.617 28.9745
"4488" 1013.1 26.8 74.9 31.32 5.87 29.2001
"4489" 1010.4 28.8 78.3 31.68 5.586 28.7579
"4490" 1009.3 26.7 83.9 50.76 5.799 28.9645
"4491" 1004.4 28.6 77.7 16.92 5.759 28.8677
"4492" 1002.7 27.5 84.4 50.4 5.95 29.2314
"4493" 1007.4 27 77.7 34.2 6.326 28.9913
"4494" 1013.4 25.5 73.6 32.76 6.234 27.8266
"4495" 1007.4 28.6 73.9 47.16 5.177 29.1995
"4496" 1004.3 28.2 78.2 30.24 6.383 28.9698
"4497" 1012.3 25 77.9 41.76 6.577 27.2634
"4498" 1012.2 25.4 79.7 46.44 5.865 27.4099
"4499" 1008.4 27.4 80.7 28.44 6.524 29.243
"4500" 1012.8 27.3 71.6 42.12 6.566 29.344
"4501" 1012 24.9 81.2 43.92 5.145 28.1722
"4502" 1001.3 29 76.6 30.24 5.509 29.478
"4503" 1011.9 26.6 78.1 38.52 6.797 28.8276
"4504" 1012 24.3 83.7 28.8 6.488 27.3062
"4505" 1009 25.5 73.3 39.24 6.763 28.2252
"4506" 1009.6 28.2 74.6 12.24 5.416 28.5679
"4507" 1014.6 26.1 82.4 27.72 6.976 29.1935
"4508" 1008.7 26.3 85.1 37.08 5.423 29.0088
"4509" 1008.1 28.7 78.2 34.2 5.57 29.5031
"4510" 1011.4 25.7 82 45 5.915 27.7887
"4511" 1008.9 27.4 74.1 38.88 5.276 29.3753
"4512" 1012 27 81.5 27.36 6.604 29.019
"4513" 1009.1 25.7 84.8 39.96 5.962 29.0869
"4514" 1010.2 27.5 71 36 5.402 29.5562
"4515" 1007.5 28.6 74.2 42.48 5.605 29.4707
"4516" 1010.9 25.5 75.4 43.2 6.175 27.4963
"4517" 1009.4 25.3 78.1 43.92 6.526 27.5647
"4518" 1012.5 27 81.4 33.12 6.929 29.0948
"4519" 1009.9 28.5 77.8 38.16 6.622 29.2481
"4520" 1009.1 27.5 75.4 39.96 5.273 29.3571
"4521" 1007.6 25.9 86.9 48.24 5.486 29.6984
"4522" 1009.4 28.8 78.7 47.88 6.73 29.4766
"4523" 1010.6 28.6 72.8 22.68 7.384 28.6009
"4524" 1011.4 27.3 78.6 37.8 5.047 29.185
"4525" 1006.5 25.1 85.1 37.44 5.871 29.2511
"4526" 1009.9 25.7 76.6 36.36 6.043 28.6409
"4527" 1010.8 26.3 73.7 41.76 6.771 28.2462
"4528" 1009.4 25.8 88 32.76 5.658 29.1248
"4529" 1006.6 28.4 64.6 39.24 6.367 29.0152
"4530" 1012.2 24.9 74.1 23.76 6.084 28.0442
"4531" 1008.6 25.9 86.7 44.28 5.518 28.9951
"4532" 1008 28.5 73.6 33.84 5.693 29.0558
"4533" 1012.6 26.8 74.1 43.2 5.793 29.2267
"4534" 1008 27.6 81.4 26.28 6.363 29.1041
"4535" 1011.5 23.8 86.1 53.64 5.791 28.5161
"4536" 1010.1 26.8 79.1 37.08 7.33 28.9617
"4537" 1009.8 26.3 78.1 41.4 6.571 29.009
"4538" 1008.9 25.8 83.8 41.76 5.957 29.0619
"4539" 1011 26.2 84.3 44.64 6.694 28.7483
"4540" 1005.2 28.6 74.3 26.64 7.005 29.0447
"4541" 1006.5 28 81.7 24.84 7.008 28.7485
"4542" 1009.2 26.7 76.9 45.36 6.965 28.4987
"4543" 1012.2 24.3 76.9 32.04 6.211 27.8194
"4544" 1010.3 25.5 72.8 35.64 6.126 27.9601
"4545" 1011.1 27.6 69.1 39.96 6.394 29.0594
"4546" 1009.4 27.5 81.6 16.56 5.739 29.1745
"4547" 1007.5 28.5 75.3 45.36 5.599 29.4732
"4548" 1005.9 28.2 78.7 14.04 6.07 29.4562
"4549" 1008.5 28.1 79.7 29.88 6.408 28.8136
"4550" 1004.2 27.2 83.1 23.04 6.456 29.5224
"4551" 1008.1 27.6 74.4 39.24 6.597 29.0095
"4552" 1011.9 26.1 74.9 43.2 5.761 27.7484
"4553" 1007 28.5 79 32.4 5.794 29.3406
"4554" 1009.3 28.2 77.9 31.32 7.323 29.0424
"4555" 1009.4 27.4 74.6 35.28 6.434 29.052
"4556" 1003.1 27.5 75.2 15.84 5.446 29.4366
"4557" 1012.4 25.2 73.3 38.88 7.432 28.2372
"4558" 1008.7 26.7 75.1 51.48 6.879 28.6196
"4559" 1010 26.1 80.7 47.16 5.903 27.718
"4560" 1007.7 28.6 73.3 41.4 5.724 29.2305
"4561" 1010.8 25.1 73.1 36.72 5.81 28.2258
"4562" 1014.1 27.3 73.7 40.68 5.041 29.0377
"4563" 1009.8 27.3 73.6 32.4 6.083 29.0992
"4564" 1008.6 28.3 78.9 29.88 6.786 29.4684
"4565" 1010.1 29 77.4 38.16 5.729 29.2223
"4566" 1008.1 27.3 86.2 12.24 6.312 29.1032
"4567" 1012.8 26.7 81 28.08 5.304 29.2665
"4568" 1008.8 25.8 86.1 39.6 6.188 28.9525
"4569" 1015 25.2 68.5 42.84 4.736 28.411
"4570" 1008.3 27.5 73.6 4.32 5.49 28.6146
"4571" 1008.2 26.4 83.2 36.36 6.446 28.975
"4572" 1008 25.4 78.9 23.4 4.702 28.649
"4573" 1007.2 28.7 74.6 40.32 5.569 29.4864
"4574" 1005.9 28.5 75.9 35.64 6.077 29.2748
"4575" 1011.4 26.2 80 40.32 5.89 28.8463
"4576" 1009.3 26.3 79 42.12 6.334 28.2208
"4577" 1008.4 27.6 72.5 36.72 6.396 29.0274
"4578" 1010.1 27.3 73.5 43.92 6.95 29.2339
"4579" 1008.7 28.2 79 38.88 6.431 29.6118
"4580" 1013.8 27.3 74.8 37.08 6.417 29.1245
"4581" 1009.1 28.2 81.2 9.36 6.675 29.144
"4582" 1009.6 28.1 74.2 42.12 6.198 28.9564
"4583" 1011.3 27.8 77.7 34.2 5.349 29.2389
"4584" 1004 28.7 75.8 27 6.451 28.8418
"4585" 1013.8 27.2 75.8 42.84 6.559 29.0471
"4586" 1007.7 25.2 85.5 36.72 5.79 29.2804
"4587" 1007.2 27.4 70.9 46.8 5.489 28.9911
"4588" 1008.7 26 78.5 42.48 6.191 29.0139
"4589" 1010.6 27.2 81.9 35.64 7.235 29.1812
"4590" 1008 27.3 75.2 37.8 5.317 29.3718
"4591" 1014.6 25.1 77.8 33.12 5.29 28.1106
"4592" 1007.5 27.4 78 4.32 6.058 28.634
"4593" 1009.7 28.4 76.7 26.64 5.496 28.9932
"4594" 1009.4 26.4 80.8 37.08 6.809 29.0425
"4595" 1010.1 25.6 72.3 37.8 7.46 28.3937
"4596" 1003.8 26.4 82.5 21.24 5.826 29.2285
"4597" 1011.9 24.7 80.1 34.92 5.417 28.1654
"4598" 1011.2 26.4 83.7 43.56 5.842 28.8701
"4599" 1009.3 26.3 78.3 39.24 6.178 28.7787
"4600" 1004.7 26.2 77.9 51.12 6.186 29.2266
"4601" 1012.9 25.7 72.7 31.32 6.54 27.8888
"4602" 1009.7 28 75.5 42.12 6.912 28.5558
"4603" 1013.9 25.6 76.5 42.12 5.662 28.0646
"4604" 1010.2 26 82.4 40.68 6.185 27.9054
"4605" 1011.5 25 80.7 30.96 6.384 28.6218
"4606" 1007.9 25.3 87.2 39.6 4.702 29.0005
"4607" 1012.4 25.4 73.5 31.68 5.325 28.0349
"4608" 1011 27.2 74.3 39.6 6.945 29.3687
"4609" 1008.8 29 71.6 27 5.109 28.9207
"4610" 1010.7 26.5 80.4 45 5.656 29.0424
"4611" 1008.3 26.8 81.5 46.44 5.59 28.6978
"4612" 1007.3 27.7 72.1 42.84 6.322 29.0334
"4613" 1012.1 25.5 77.4 46.8 6.675 27.2873
"4614" 1011.9 25 77.3 34.92 6.192 27.9274
"4615" 1010.4 26 71.3 38.16 6.02 28.307
"4616" 1008.2 27.4 75.3 39.24 6.273 28.979
"4617" 1006.8 28.1 78.7 26.64 6.818 29.3913
"4618" 1005.3 26.4 73 11.88 6.866 28.6399
"4619" 1011.6 26.7 83.5 41.76 6.09 28.8951
"4620" 1012 27.4 76.6 43.92 6.606 28.94
"4621" 1003.4 28.6 79.5 32.04 5.615 29.5495
"4622" 1011.5 24.7 76.7 26.64 4.572 28.6241
"4623" 1011.3 26.9 71 36.36 5.283 29.7049
"4624" 1010.9 25.5 74.8 47.16 6.384 27.5947
"4625" 1011.6 25.9 83.2 38.88 6.665 27.8307
"4626" 1010 27.7 80.9 33.84 7.463 29.1497
"4627" 1003.2 26.3 87.7 32.76 6.5 29.5048
"4628" 1014.4 25 76.5 44.64 5.777 27.9889
"4629" 1005.7 28.3 70.3 10.44 5.963 28.6559
"4630" 1009.7 25.2 78.4 40.32 6.474 27.5925
"4631" 1002.7 27.5 71.9 52.56 6.207 29.2023
"4632" 1008 28.8 75.9 34.2 5.1 29.0663
"4633" 1012.2 27 72.8 38.88 6.168 29.3165
"4634" 1012.4 25.1 83.5 47.88 6.493 28.5313
"4635" 1011.3 27.4 80.6 38.16 6.709 28.7998
"4636" 1010.1 26.4 77.3 42.48 6.6 28.6879
"4637" 1013.1 24.5 79.4 30.96 5.982 28.0919
"4638" 1008.3 26.5 75.8 41.4 6.662 28.7261
"4639" 1008.9 28.4 75.1 9 5.623 29.6384
"4640" 1000.6 26.8 88.2 68.76 6.714 29.3323
"4641" 1011.6 26 79.9 30.6 5.276 28.9178
"4642" 1014.3 25.1 82.5 51.12 6.758 27.6213
"4643" 1012.9 25.4 73.6 34.2 5.217 28.0877
"4644" 1012 26.9 81 23.04 6.458 29.0129
"4645" 1002.7 27.9 79.8 16.2 5.661 29.4344
"4646" 1004.6 29 77.5 16.2 7.079 28.6125
"4647" 1005.4 28.9 75 22.68 6.948 29.0459
"4648" 1013.4 24.5 85.6 34.56 6.217 28.0809
"4649" 1010.3 28.2 72.4 40.68 5.459 29.2187
"4650" 1008.9 27.9 82.7 9.72 5.572 29.6621
"4651" 1009 26.3 84.6 46.44 7.042 28.9022
"4652" 1003.8 26.3 86.5 33.84 6.222 29.5606
"4653" 1007 28.5 74 8.64 6.773 29.0708
"4654" 1010.9 28.9 72 27 4.572 28.9107
"4655" 1010.9 26.5 77.9 42.48 7.158 29.1467
"4656" 1007.1 29.3 73.7 13.68 6.161 28.6378
"4657" 1010.2 27.1 77.4 27.72 5.467 29.7073
"4658" 1011.2 25.3 71.5 47.88 6.951 27.884
"4659" 1010 25.9 74 38.52 7.49 28.3628
"4660" 1005.8 27 80.6 9.36 6.61 28.8718
"4661" 1012.4 26.5 76.7 22.32 6.218 29.232
"4662" 1013.3 24.6 77.7 31.32 6.352 28.077
"4663" 1005.7 28.8 76.2 31.68 4.891 29.2802
"4664" 1008.7 26 78.7 48.24 6.37 27.3515
"4665" 1007.5 27.4 78.5 3.24 6.017 28.6454
"4666" 1011.7 27.2 81 33.12 7.016 29.168
"4667" 1009.3 25.9 79.1 43.56 6.194 27.2082
"4668" 1011.8 27 72.4 39.24 6.031 29.3459
"4669" 1004.8 27.3 77.9 28.8 6.234 28.9149
"4670" 1009.3 26.8 80.3 49.32 5.514 29.0897
"4671" 1011.2 28.7 77.2 25.56 6.745 28.801
"4672" 1003.5 27.4 83.6 32.04 6.965 29.4319
"4673" 1010 27.8 77.2 43.92 5.403 29.063
"4674" 1009.8 25.2 78.7 42.12 6.469 27.6075
"4675" 1013.8 24.8 79.2 27.72 6.355 28.366
"4676" 1012.8 25.7 76.2 41.4 5.633 28.2487
"4677" 1010.5 27 76 40.32 6.949 29.3455
"4678" 1011.6 28.9 72.6 28.08 4.78 29.0023
"4679" 1009.9 27.6 80.3 15.48 5.611 29.1676
"4680" 1010.9 26.7 71 36 5.487 29.4882
"4681" 1010.8 24.8 79 29.16 4.799 28.6423
"4682" 1008.6 28 75.5 38.52 5.871 29.0232
"4683" 1008.1 28.1 74.8 34.92 5.74 28.904
"4684" 1008 27.8 69.5 41.04 6.265 29.0176
"4685" 1006.3 29 74 22.68 4.997 29.1032
"4686" 1009.4 27.3 84.2 30.24 7.326 29.7278
"4687" 1005.3 27.3 83.7 16.56 5.197 28.9642
"4688" 1010.1 25.7 85.8 45 6.859 28.8073
"4689" 1004.2 28.2 76.9 32.76 6.593 29.2046
"4690" 1007.6 25.7 87.5 39.6 6.6 29.084
"4691" 1009.8 26.5 76.7 46.44 6.687 28.6655
"4692" 1010.6 27.5 80 35.64 6.561 28.9983
"4693" 1009 27.2 80.3 45 5.625 29.0604
"4694" 1007.6 28.4 76 34.2 6.632 29.2867
"4695" 1015.7 25.3 73.6 34.56 5.327 28.0504
"4696" 1010.5 26.7 82.7 52.92 5.457 29.061
"4697" 1010.7 26.5 78.8 43.56 6.456 28.7475
"4698" 1008 26.5 74.1 40.32 7.18 28.4669
"4699" 1011.8 23.2 86.8 33.12 5.444 28.1992
"4700" 1011.6 26.8 82.8 36 5.893 28.9807
"4701" 1009.2 27.7 76.7 7.56 5.278 28.6132
"4702" 1011.2 27 75.2 43.2 5.435 28.9738
"4703" 1013.2 24.2 77.7 37.8 6.63 27.5521
"4704" 1007.5 28.4 70.7 41.76 6.061 29.3347
"4705" 1011.8 27.5 69.8 34.2 6.296 28.9685
"4706" 1003.9 28.3 76.1 30.6 6.712 29.2185
"4707" 1004.3 29.2 77.5 22.68 5.608 29.0152
"4708" 1014.3 24.3 82.3 21.6 5.671 28.0909
"4709" 1009.1 26.3 74.9 41.76 5.622 29.2481
"4710" 1009.8 27.9 76.2 41.4 6.948 28.5645
"4711" 1009.4 28.4 78.5 29.16 6.674 29.3261
"4712" 1008.7 25.9 81.6 43.56 6.394 28.778
"4713" 1011.7 25.4 69.8 44.64 6.84 27.8331
"4714" 1008.7 25.9 84.9 44.64 6.988 29.1507
"4715" 1011.2 25.3 72.5 37.44 6.124 28.1803
"4716" 1002.5 27.4 78.5 38.52 6.924 29.5743
"4717" 1005.7 28.5 78.8 42.12 5.938 29.467
"4718" 1011.3 25.4 74 42.48 5.265 28.7222
"4719" 1011.9 24.3 78.8 42.84 5.373 28.1314
"4720" 1007 26.9 80.9 12.6 5.387 29.7727
"4721" 1012.5 25.8 83.6 36.72 6.75 27.6136
"4722" 1010.2 27.5 78.7 27.72 6.257 29.3104
"4723" 1008.4 27.9 80.9 6.48 6.286 29.286
"4724" 1007.7 28.8 76.2 34.2 5.138 29.0798
"4725" 1013.9 24.4 81.3 23.76 5.714 28.1059
"4726" 1008.9 27.9 78.1 36.36 6.178 29.2449
"4727" 1010.7 27.2 80.6 37.8 7.25 29.0353
"4728" 1006.3 27.4 85.4 6.48 5.878 29.3159
"4729" 1006.8 26.8 78.5 46.44 5.27 29.2738
"4730" 1010.6 27.3 78.7 41.76 6.236 28.8391
"4731" 1002.8 27.6 83.1 29.16 6.872 29.5815
"4732" 1009.9 27 80.2 38.52 6.041 28.8234
"4733" 1007.9 28 75.5 41.4 5.776 28.9403
"4734" 1014.1 25.7 76.7 39.6 5.601 28.0588
"4735" 1009.9 26.5 70.8 39.96 6.916 28.3103
"4736" 1007.4 25.7 82.9 29.16 6.591 29.3222
"4737" 1007.4 26.6 82.4 43.2 6.013 28.9741
"4738" 1000.6 28 81.6 51.48 5.954 29.2605
"4739" 1011.4 25.3 76.5 39.6 6.704 27.9164
"4740" 1009 28.3 69.1 14.04 5.773 28.578
"4741" 1009.2 26.9 81.3 51.84 6.346 28.748
"4742" 1003.5 28.3 79.5 34.2 6.241 29.2659
"4743" 1009 29.4 70.7 7.2 4.681 28.7646
"4744" 1008 25.3 84.4 42.84 5.709 29.2997
"4745" 1004.4 27.1 80.1 32.04 5.947 28.913
"4746" 1014.2 27.3 72.3 38.52 5.049 29.0225
"4747" 1013.9 24.7 85.1 27.36 5.845 28.3031
"4748" 1007.6 27.7 83.2 7.2 6.162 29.2172
"4749" 1008.8 27.3 81 25.2 5.818 29.7432
"4750" 1010.8 26.3 75.3 34.56 5.493 28.8178
"4751" 1006.5 27.6 78.9 35.28 6.482 28.6756
"4752" 1008.6 27.1 84.4 17.64 6.812 28.9897
"4753" 1011.2 25.9 77.3 24.48 6.107 29.3353
"4754" 1008.2 29.1 77.5 23.04 6.01 28.8167
"4755" 1004 28.7 77.5 20.16 6.435 28.9075
"4756" 1012.7 25.3 77.7 40.68 5.91 28.1955
"4757" 1013.6 24.9 74 44.28 6.621 27.8121
"4758" 1011.3 25 72.5 33.84 5.341 28.1875
"4759" 1009.3 28.2 76.4 32.4 6.487 29.1568
"4760" 1007.9 27.7 82.2 8.64 7.312 28.6619
"4761" 1008.1 26 79.8 10.08 5.509 28.7157
"4762" 1010.2 26.3 78.9 53.64 6.25 28.9389
"4763" 1007 28.7 74.1 42.84 5.552 29.4947
"4764" 1012.4 25.1 76 36 6.144 28.4828
"4765" 1004.7 27.7 83.2 10.44 5.734 28.7138
"4766" 1011.1 24.9 79.5 38.88 5.583 28.5575
"4767" 1012.9 25.2 80 49.32 5.378 27.9423
"4768" 1012.8 25.2 78.4 46.44 5.417 27.9233
"4769" 1006.3 28.3 71.1 39.6 6.023 29.0946
"4770" 1012 25.5 69.5 42.12 5.688 27.8176
"4771" 1011.6 28.8 73.2 32.76 4.648 28.9462
"4772" 1010.9 25.2 74.5 37.8 5.919 28.227
"4773" 1012.4 27.2 74.9 43.2 6.595 29.4304
"4774" 1012 25.3 76.2 38.52 6.854 28.0156
"4775" 1008.8 28.2 77.5 29.16 6.466 28.8979
"4776" 1013.9 24.8 78.9 41.4 6.405 27.6072
"4777" 1005.5 27.5 81.3 11.16 6.028 28.7981
"4778" 1006.1 26.9 82.7 22.68 6.087 29.1638
"4779" 1011.3 26.9 82.7 29.52 5.787 29.0197
"4780" 1005.2 28.9 80.4 11.52 6.983 28.6093
"4781" 1014.1 25.2 76.3 33.48 7.033 28.3105
"4782" 1002.6 27.3 79.7 19.44 5.396 29.4825
"4783" 1011.1 26.9 79.3 43.92 6.676 29.2734
"4784" 1011.2 27.6 83.3 18.36 5.098 29.0655
"4785" 1002.9 28.3 76.9 57.6 6.053 29.2429
"4786" 1009.9 27.4 82.3 43.56 5.518 28.9904
"4787" 1004.2 28.2 80.6 12.96 5.318 28.983
"4788" 1011.1 26.9 81.7 37.8 6.983 28.9383
"4789" 1012.5 25.6 82.6 46.44 5.919 27.871
"4790" 1012.3 25.8 75.3 40.68 6.242 27.9141
"4791" 1009.4 28.6 74.8 22.32 5.42 29.698
"4792" 1009.3 27.2 80.5 45 5.061 28.9341
"4793" 1010.8 26.8 83.2 46.44 6.156 28.9381
"4794" 1009.4 26.2 76.3 37.8 6.84 29.2308
"4795" 1011.3 26.9 72.2 33.84 5.751 29.4491
"4796" 1005.3 28.6 76.7 36.36 6.201 29.1657
"4797" 1008.3 26.2 80.4 48.24 6.459 28.7791
"4798" 1015.1 25.5 73 32.76 5.539 28.0323
"4799" 1011.4 27.4 77.8 48.6 5.584 28.9048
"4800" 1012.8 25.1 77.8 44.28 5.761 28.1971
"4801" 1010.4 26.4 81.9 45.36 5.763 28.9722
"4802" 1007.6 28 84.8 4.32 6.326 29.0586
"4803" 1015.1 27.2 74.2 32.4 6.024 29.1477
"4804" 1003.7 25.6 85.8 37.8 5.867 29.2232
"4805" 1011.2 25.2 80.6 36 5.856 27.7423
"4806" 1006 28.9 72.5 32.04 5.595 29.1964
"4807" 1013.1 25.2 73.6 38.88 6.007 27.8358
"4808" 1011 25.8 87.1 46.8 5.973 29.1887
"4809" 1014 25.1 78.2 34.92 7.114 28.0385
"4810" 1009.8 27.6 78.5 19.44 5.452 29.6857
"4811" 1006.8 28.7 78.8 37.44 5.888 29.1834
"4812" 1013.2 26.7 75.3 36 5.377 29.18
"4813" 1005.5 28.4 75.8 27 7.108 29.3813
"4814" 1005.5 27.4 79.8 25.2 6.626 28.7326
"4815" 1008.4 27.1 81.5 46.08 5.804 28.8909
"4816" 1008 24.9 81 10.8 5.378 28.7084
"4817" 1013.3 24.2 70.5 26.64 6.014 28.2452
"4818" 1009.7 25.3 68.9 37.08 7.307 28.142
"4819" 1011.9 25.9 81.5 47.88 6.05 27.7158
"4820" 1010.4 25.8 77.1 35.64 6.913 28.4631
"4821" 1010.8 24.7 78.8 28.44 4.712 28.6423
"4822" 1008.9 27.8 69.6 42.12 6.875 29.2639
"4823" 1008.8 28.5 78.4 34.2 6.85 29.3854
"4824" 1008.7 25.3 81.6 41.76 6.025 27.5161
"4825" 1014.4 25.1 65.1 39.96 5.468 28.4568
"4826" 1003.2 27.7 83 37.44 6.553 29.4547
"4827" 1013.8 27.2 71.1 39.6 6.57 28.9483
"4828" 1007.9 28.6 80.8 27.72 6.371 29.2804
"4829" 1011.7 25.5 77.4 42.84 6.735 27.3247
"4830" 1013 27.1 76.2 38.16 6.732 29.2771
"4831" 1009.2 28 77 35.28 6.512 29.3307
"4832" 1015.1 25.6 70.8 46.44 4.967 28.36
"4833" 1014.2 25.1 78.5 32.4 7.119 28.0674
"4834" 1000.5 28.1 80.3 50.04 5.937 29.3117
"4835" 1012.6 25.9 80.9 44.64 5.953 27.9001
"4836" 1005.2 28.5 74.5 35.64 6.214 29.1619
"4837" 1011.4 27.2 79.5 38.88 6.564 28.9081
"4838" 1012.6 26.9 74.8 36 6.503 29.2539
"4839" 1011.5 26.9 75.2 25.56 6.2 29.1461
"4840" 1013.2 27.4 73.2 38.52 6.626 29.3898
"4841" 1007 27.3 83.6 5.4 5.708 29.3895
"4842" 1004.7 26 83.5 21.24 5.635 29.3696
"4843" 1010.4 26 77.9 40.32 6.184 28.7226
"4844" 1010 26 85.7 43.92 6.164 29.15
"4845" 1012.1 25.3 76.9 30.96 5.192 28.61
"4846" 1010.4 26 72.8 38.16 7.217 28.1836
"4847" 1010.7 27 73.6 45 5.421 28.9886
